"track_n","line","lyric","track_title","clean_track_title"
5,45,"Shit's all over the place","Hold My Liquor","hold my liquor"
5,46,"I don't hear your phone","Hold My Liquor","hold my liquor"
5,47,"Oh, I wanna phone home","Hold My Liquor","hold my liquor"
5,48,"I can't handle no liquor","Hold My Liquor","hold my liquor"
5,49,"But these bitches can't handle me","Hold My Liquor","hold my liquor"
5,50,"I can't control my niggas","Hold My Liquor","hold my liquor"
5,51,"And my niggas they can't control me","Hold My Liquor","hold my liquor"
5,52,"You say you know me, my nigga","Hold My Liquor","hold my liquor"
5,53,"But you really just know the old me","Hold My Liquor","hold my liquor"
5,54,"I heard you need a new fad (A new girl)","Hold My Liquor","hold my liquor"
5,55,"I heard you need a new stack (A new girl)","Hold My Liquor","hold my liquor"
5,56,"I heard you need a new phone (A new girl)","Hold My Liquor","hold my liquor"
5,57,"I know your 'rents ain't be home (A new girl)","Hold My Liquor","hold my liquor"
5,58,"Callin' up your uncle's place","Hold My Liquor","hold my liquor"
5,59,"Shit's all over the place","Hold My Liquor","hold my liquor"
5,60,"I don't hear your phone","Hold My Liquor","hold my liquor"
5,61,"Oh, I wanna phone home","Hold My Liquor","hold my liquor"
6,2,"Damn, your lips very soft","I'm In It","i'm in it"
6,3,"As I turn my Blackberry off","I'm In It","i'm in it"
6,4,"And I turn your bathwater on","I'm In It","i'm in it"
6,5,"And you turn off your iPhone","I'm In It","i'm in it"
6,6,"Careless whispers, eye fuckin', bitin' ass","I'm In It","i'm in it"
6,7,"Neck, ears, hair, legs, eating ass","I'm In It","i'm in it"
6,8,"Your pussy's too good, I need to crash","I'm In It","i'm in it"
6,9,"Your titties, let 'em out, free at last","I'm In It","i'm in it"
6,10,"Thank God almighty, they free at last","I'm In It","i'm in it"
6,11,"We was up at the party but we was leavin' fast","I'm In It","i'm in it"
6,12,"Had to stop at 7-Eleven like I needed gas","I'm In It","i'm in it"
6,13,"I'm lyin', I needed condoms, don't look through the glass","I'm In It","i'm in it"
6,14,"Chasin' love, all the bittersweet hours lost","I'm In It","i'm in it"
6,15,"Eatin' Asian pussy, all I need was sweet and sour sauce","I'm In It","i'm in it"
6,16,"Tell your boss you need an extra hour off","I'm In It","i'm in it"
6,17,"Get you super wet after we turn the shower off","I'm In It","i'm in it"
6,18,"That's all dem can do (Say wah? Say wah? Say wah? Say wah?)","I'm In It","i'm in it"
6,19,"That's all dem can do","I'm In It","i'm in it"
6,20,"We deal with action ting","I'm In It","i'm in it"
6,21,"Just a badman ting a-dat man do","I'm In It","i'm in it"
6,22,"Action ting, yo, a badman ting","I'm In It","i'm in it"
6,23,"I'm a badman if you know say","I'm In It","i'm in it"
6,24,"Disrespect we no tek, no way JoséTry that 'pon February the 30th","I'm In It","i'm in it"
6,25,"That's right, couldn't try that no day","I'm In It","i'm in it"
6,26,"When we roll 'round 'pon your block","I'm In It","i'm in it"
6,27,"Nuh badda feel seh we won't spray, like a aerosol can","I'm In It","i'm in it"
6,28,"When we roll 'round 'pon your block","I'm In It","i'm in it"
6,29,"Nuh badda feel seh we won't spray, like an aerosol can","I'm In It","i'm in it"
6,30,"We a gon' smile 'pon court day","I'm In It","i'm in it"
6,31,"Becuh we beat murder charge like O.J","I'm In It","i'm in it"
6,32,"That's right, I'm in it(Should've known I would fall)","I'm In It","i'm in it"
6,33,"I'm in it","I'm In It","i'm in it"
6,34,"(Steppin' on cracks on the floor)","I'm In It","i'm in it"
6,35,"That's right","I'm In It","i'm in it"
6,36,"(And your boys at your door)","I'm In It","i'm in it"
6,37,"That's right, I'm in it","I'm In It","i'm in it"
6,38,"(Well, you need to fight for your own)","I'm In It","i'm in it"
6,39,"That's right, I'm in it","I'm In It","i'm in it"
6,40,"(Then don't let me at your table)","I'm In It","i'm in it"
6,41,"I'm in it","I'm In It","i'm in it"
6,42,"(If you just gonna lay there)","I'm In It","i'm in it"
6,43,"Damn right(Fist jumps in the air, you love flame wars)(I'll be gone long, grab that ass, shed your clothes)","I'm In It","i'm in it"
6,44,"Uh, picked up where we left off","I'm In It","i'm in it"
6,45,"Uh, I need you home when I get off","I'm In It","i'm in it"
6,46,"Uh, you know I need that wet mouth","I'm In It","i'm in it"
6,47,"Uh, I know you need that reptile","I'm In It","i'm in it"
6,48,"Uh, she cut from a different textile","I'm In It","i'm in it"
6,49,"Uh, she love different kinds of sex now","I'm In It","i'm in it"
6,50,"Uh, black girl sippin' white wine","I'm In It","i'm in it"
6,51,"Put my fist in her like a civil rights sign","I'm In It","i'm in it"
6,52,"And grabbed it with a slight grind","I'm In It","i'm in it"
6,53,"And held it 'til the right time","I'm In It","i'm in it"
6,54,"Then she came like AAAAAHHH!","I'm In It","i'm in it"
6,55,"That's why I'm in it and I can't get out","I'm In It","i'm in it"
6,56,"That's all dem can do (Say wah? Say wah? Say wah? Say wah?)","I'm In It","i'm in it"
6,57,"That's why I'm in it and I can't get out","I'm In It","i'm in it"
6,58,"(That's all dem can do)","I'm In It","i'm in it"
6,59,"That's all dem can do","I'm In It","i'm in it"
6,60,"We deal with action ting","I'm In It","i'm in it"
6,61,"Just a badman ting a-dat man do","I'm In It","i'm in it"
6,62,"That's right I'm in it","I'm In It","i'm in it"
6,63,"I'll be gone long, grab that ass, shed your clothes","I'm In It","i'm in it"
6,64,"Say you long for me, for you","I'm In It","i'm in it"
6,65,"Lay it off with all your rules","I'm In It","i'm in it"
6,66,"Star fucker","I'm In It","i'm in it"
6,67,"Star fucker","I'm In It","i'm in it"
6,68,"Star fucker","I'm In It","i'm in it"
6,69,"Who, where?","I'm In It","i'm in it"
6,70,"Time to take it too far now","I'm In It","i'm in it"
6,71,"Uh, Michael Douglas out the car now","I'm In It","i'm in it"
6,72,"Uh, got the kids-and-the-wife life","I'm In It","i'm in it"
6,73,"Uh, but can't wake up from the nightlife","I'm In It","i'm in it"
6,74,"Uh, I'm so scared of my demons","I'm In It","i'm in it"
6,75,"Uh, I go to sleep with a nightlight","I'm In It","i'm in it"
6,76,"Uh, my mind move like a Tron bike","I'm In It","i'm in it"
6,77,"Uh, pop a wheelie on the Zeitgeist","I'm In It","i'm in it"
6,78,"Uh, I'm finna start a new movement","I'm In It","i'm in it"
6,79,"Uh, being led by the drums","I'm In It","i'm in it"
6,80,"Uh, I'm a rap-lic priest","I'm In It","i'm in it"
6,81,"Uh, gettin' head by the nuns","I'm In It","i'm in it"
6,82,"Uh, they don't play what I'm playin'","I'm In It","i'm in it"
6,83,"Uh, they don't see what I'm sayin'Uh, they be ballin' in the D-League","I'm In It","i'm in it"
6,84,"Uh, I be speakin' Swaghili","I'm In It","i'm in it"
7,2,"Strange fruit hangin' from the poplar trees","Blood on the Leaves","blood on the leaves"
7,3,"Blood on the leaves","Blood on the Leaves","blood on the leaves"
7,4,"I just need to clear my mind now","Blood on the Leaves","blood on the leaves"
7,5,"It's been racin' since the summertime","Blood on the Leaves","blood on the leaves"
7,6,"Now I'm holdin' down the summer now","Blood on the Leaves","blood on the leaves"
7,7,"And all I want is what I can't buy now","Blood on the Leaves","blood on the leaves"
7,8,"'Cause I ain't got the money on me right now","Blood on the Leaves","blood on the leaves"
7,9,"And I told you to wait","Blood on the Leaves","blood on the leaves"
7,10,"Yeah, I told you to wait","Blood on the Leaves","blood on the leaves"
7,11,"So I'ma need a little more time now","Blood on the Leaves","blood on the leaves"
7,12,"'Cause I ain't got the money on me right now","Blood on the Leaves","blood on the leaves"
7,13,"And I thought you could wait","Blood on the Leaves","blood on the leaves"
7,14,"Yeah, I thought you could wait","Blood on the Leaves","blood on the leaves"
7,15,"These bitches surroundin' me","Blood on the Leaves","blood on the leaves"
7,16,"All want something out me","Blood on the Leaves","blood on the leaves"
7,17,"Then they talk about me","Blood on the Leaves","blood on the leaves"
7,18,"Would be lost without me","Blood on the Leaves","blood on the leaves"
7,19,"We could've been somebody","Blood on the Leaves","blood on the leaves"
7,20,"Thought you'd be different 'bout it","Blood on the Leaves","blood on the leaves"
7,21,"Now I know you not it","Blood on the Leaves","blood on the leaves"
7,22,"So let's get on with it","Blood on the Leaves","blood on the leaves"
7,23,"We could've been somebody","Blood on the Leaves","blood on the leaves"
7,24,"'stead you had to tell somebody","Blood on the Leaves","blood on the leaves"
7,25,"Let's take it back to the first party","Blood on the Leaves","blood on the leaves"
7,26,"When you tried your first molly","Blood on the Leaves","blood on the leaves"
7,27,"And came out of your body","Blood on the Leaves","blood on the leaves"
7,28,"And came out of your body","Blood on the Leaves","blood on the leaves"
7,29,"Running naked down the lobby","Blood on the Leaves","blood on the leaves"
7,30,"And you was screamin' that you love me","Blood on the Leaves","blood on the leaves"
7,31,"Before the limelight tore ya","Blood on the Leaves","blood on the leaves"
7,32,"Before the limelight stole ya","Blood on the Leaves","blood on the leaves"
7,33,"Remember we were so young","Blood on the Leaves","blood on the leaves"
7,34,"When I would hold you","Blood on the Leaves","blood on the leaves"
7,35,"Before the blood on the leaves","Blood on the Leaves","blood on the leaves"
7,36,"I know there ain't wrong with me","Blood on the Leaves","blood on the leaves"
7,37,"Something strange is happenin'","Blood on the Leaves","blood on the leaves"
7,38,"You could've been somebody","Blood on the Leaves","blood on the leaves"
7,39,"We could've, ugh, we could've been somebody","Blood on the Leaves","blood on the leaves"
7,40,"Or was it on the first party","Blood on the Leaves","blood on the leaves"
7,41,"When we tried our first molly","Blood on the Leaves","blood on the leaves"
7,42,"And came out of our body","Blood on the Leaves","blood on the leaves"
7,43,"And came out of our body","Blood on the Leaves","blood on the leaves"
7,44,"Before they call lawyers","Blood on the Leaves","blood on the leaves"
7,45,"Before you tried to destroy us","Blood on the Leaves","blood on the leaves"
7,46,"How you gon' lie to the lawyer?","Blood on the Leaves","blood on the leaves"
7,47,"It's like I don't even know ya","Blood on the Leaves","blood on the leaves"
7,48,"I gotta bring it back to the 'nolia","Blood on the Leaves","blood on the leaves"
7,49,"Fuck them other niggas 'cause I'm down with my niggas","Blood on the Leaves","blood on the leaves"
7,50,"Fuck them other niggas 'cause I'm down with my niggas","Blood on the Leaves","blood on the leaves"
7,51,"Fuck them other niggas 'cause I'm down with my niggas","Blood on the Leaves","blood on the leaves"
7,52,"I ride with my niggas, I'd die for my...","Blood on the Leaves","blood on the leaves"
7,53,"To all my second-string bitches, tryin' get a baby","Blood on the Leaves","blood on the leaves"
7,54,"Tryin' get a baby, now you talkin' crazy","Blood on the Leaves","blood on the leaves"
7,55,"I don't give a damn if you used to talk to JAY-Z","Blood on the Leaves","blood on the leaves"
7,56,"He ain't with you, he with Beyoncé, you need to stop actin' lazy","Blood on the Leaves","blood on the leaves"
7,57,"She Instagram herself like #BadBitch","Blood on the Leaves","blood on the leaves"
7,58,"Alert","Blood on the Leaves","blood on the leaves"
7,59,"He Instagram his watch like #Mad","Blood on the Leaves","blood on the leaves"
7,60,"Rich","Blood on the Leaves","blood on the leaves"
7,61,"AlertHe only wanna see that ass in reverse","Blood on the Leaves","blood on the leaves"
7,62,"Two-thousand-dollar bag with no cash in your purse","Blood on the Leaves","blood on the leaves"
7,63,"Now you sittin' courtside, wifey on the other side","Blood on the Leaves","blood on the leaves"
7,64,"Gotta keep 'em separated, I call that apartheid","Blood on the Leaves","blood on the leaves"
7,65,"Then she said she pregnant-ated, that's the night your heart died","Blood on the Leaves","blood on the leaves"
7,66,"Then you gotta go and tell your girl and report that","Blood on the Leaves","blood on the leaves"
7,67,"Main reason 'cause your pastor said you can't abort that","Blood on the Leaves","blood on the leaves"
7,68,"Now your driver say that new Benz, you can't afford that","Blood on the Leaves","blood on the leaves"
7,69,"All that cocaine on the table, you can't snort that","Blood on the Leaves","blood on the leaves"
7,70,"That go into that, all that money that the court got","Blood on the Leaves","blood on the leaves"
7,71,"All in on that alimony, uh","Blood on the Leaves","blood on the leaves"
7,72,"Yeah-yeah, she got you, homie, yeah","Blood on the Leaves","blood on the leaves"
7,73,"'Til death, but do your part, uh","Blood on the Leaves","blood on the leaves"
7,74,"Unholy matrimony","Blood on the Leaves","blood on the leaves"
7,75,"That summer night holdin' long and long, 'din long","Blood on the Leaves","blood on the leaves"
7,76,"Now waiting for the summer rose and (Breathe)","Blood on the Leaves","blood on the leaves"
7,77,"And breathe and breathe","Blood on the Leaves","blood on the leaves"
7,78,"And breathe and breathe","Blood on the Leaves","blood on the leaves"
7,79,"And breathe and breathe","Blood on the Leaves","blood on the leaves"
7,80,"And live and learn","Blood on the Leaves","blood on the leaves"
7,81,"And live and learn","Blood on the Leaves","blood on the leaves"
7,82,"And livin' and livin' like I'm lonely","Blood on the Leaves","blood on the leaves"
7,83,"Lonely, lonely","Blood on the Leaves","blood on the leaves"
7,84,"And livin' all I have","Blood on the Leaves","blood on the leaves"
7,85,"And livin' all","Blood on the Leaves","blood on the leaves"
7,86,"And live","Blood on the Leaves","blood on the leaves"
7,87,"And live","Blood on the Leaves","blood on the leaves"
8,2,"I need to call it off","Guilt Trip","guilt trip"
8,3,"I need to, I need to make it known'Nother one, something gone","Guilt Trip","guilt trip"
8,4,"Capricorn","Guilt Trip","guilt trip"
8,5,"Dancing out on the lawn","Guilt Trip","guilt trip"
8,6,"Fancy like the things she likes","Guilt Trip","guilt trip"
8,7,"She lives her life","Guilt Trip","guilt trip"
8,8,"I'm living mine","Guilt Trip","guilt trip"
8,9,"All dem a gwaan dem a dem a dem a gwaan","Guilt Trip","guilt trip"
8,10,"Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer","Guilt Trip","guilt trip"
8,11,"All dem a gwaan dem a dem a dem a gwaan","Guilt Trip","guilt trip"
8,12,"Dem a gwaan gwaan gwaan, softer than clay","Guilt Trip","guilt trip"
8,13,"Maybe it's 'cause she into Leos and I was into trios","Guilt Trip","guilt trip"
8,14,"Plus all the trips to Rio couldn't have helped","Guilt Trip","guilt trip"
8,15,"It's gettin' cold, better bring your ski clothes","Guilt Trip","guilt trip"
8,16,"Peekin' through the keyhole, the door locked by myself","Guilt Trip","guilt trip"
8,17,"And I'm feelin' it right now","Guilt Trip","guilt trip"
8,18,"'Cause it's the time when my heart got shot down","Guilt Trip","guilt trip"
8,19,"Blocka, blocka, blocka-blocka, blocka","Guilt Trip","guilt trip"
8,20,"Pour a little champagne, cranberry vodka","Guilt Trip","guilt trip"
8,21,"Feelin' lied to like parents never said you adopted","Guilt Trip","guilt trip"
8,22,"Your feelings like Zulu, then nothing is a Shaka","Guilt Trip","guilt trip"
8,23,"I hit her with Jamaican dick, I'm the new Shabba","Guilt Trip","guilt trip"
8,24,"She lookin' for her daddy, call me Big Poppa","Guilt Trip","guilt trip"
8,25,"On to the next saga","Guilt Trip","guilt trip"
8,26,"Focus on the future and let the crew knock her","Guilt Trip","guilt trip"
8,27,"Star Wars fur, yeah, I'm rockin' Chewbacca","Guilt Trip","guilt trip"
8,28,"The one Chief Rocka, number-one Chief Rocka","Guilt Trip","guilt trip"
8,29,"All dem a gwaan dem a dem a dem a gwaan","Guilt Trip","guilt trip"
8,30,"Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer","Guilt Trip","guilt trip"
8,31,"All dem a gwaan dem a dem a dem a gwaan","Guilt Trip","guilt trip"
8,32,"Dem a gwaan gwaan gwaan, softer than clay","Guilt Trip","guilt trip"
8,33,"None ah dem have the guts to rise it and spray","Guilt Trip","guilt trip"
8,34,"None ah dem have the guts to bust the SK","Guilt Trip","guilt trip"
8,35,"Ohh, ohh, ohh","Guilt Trip","guilt trip"
8,36,"If you love me so much then why'd you let me go?","Guilt Trip","guilt trip"
8,37,"If you love me so much then why'd you let me go?","Guilt Trip","guilt trip"
8,38,"If you love me so much then why'd you let me go?","Guilt Trip","guilt trip"
8,39,"Let me go, let me go, let me go, let me go, hmm","Guilt Trip","guilt trip"
8,40,"If you love me so much then why'd you let me go?","Guilt Trip","guilt trip"
8,41,"Let me go, let me go, hmm","Guilt Trip","guilt trip"
8,42,"All dem a gwaan dem a dem a dem a gwaan","Guilt Trip","guilt trip"
8,43,"Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer","Guilt Trip","guilt trip"
8,44,"All dem a gwaan dem a dem a dem a gwaan","Guilt Trip","guilt trip"
8,45,"Dem a gwaan gwaan gwaan, softer than clay","Guilt Trip","guilt trip"
8,46,"None ah dem have the guts to rise it and spray","Guilt Trip","guilt trip"
8,47,"None ah dem have the guts to bust the SK","Guilt Trip","guilt trip"
9,2,"Relivin' the past?","Send It Up","send it up"
9,3,"Your loss!","Send It Up","send it up"
9,4,"Rockstar, bitch, call me Elvis","Send It Up","send it up"
9,5,"M.O.B, she call me selfish","Send It Up","send it up"
9,6,"Success got 'em jealous","Send It Up","send it up"
9,7,"Shorty's killin', while I'm drillin'Tattoos, how they break the news","Send It Up","send it up"
9,8,"It was real if you made the news","Send It Up","send it up"
9,9,"Last night, my bitches came in twos","Send It Up","send it up"
9,10,"And they both sucked like they came to lose","Send It Up","send it up"
9,11,"Dropped out the first day of school","Send It Up","send it up"
9,12,"'Cause niggas got cocaine to move","Send It Up","send it up"
9,13,"I be goin' hard, I got a name to prove","Send It Up","send it up"
9,14,"Killin' 'em, honey how I make the pain improve","Send It Up","send it up"
9,15,"We can send this bitch up, it can go down","Send It Up","send it up"
9,16,"We can send this bitch up, it can go down","Send It Up","send it up"
9,17,"We can send this bitch up, it can go down","Send It Up","send it up"
9,18,"We can send this bitch up, it can go down","Send It Up","send it up"
9,19,"We can send this bitch up, it can go down","Send It Up","send it up"
9,20,"We can send this bitch up, it can go down","Send It Up","send it up"
9,21,"We can send this bitch up, it can go down","Send It Up","send it up"
9,22,"We can send this bitch up, it can go down","Send It Up","send it up"
9,23,"This the cray-ist shit in the club","Send It Up","send it up"
9,24,"Since ""In Da Club""It's so packed I might ride around","Send It Up","send it up"
9,25,"On my bodyguard's back like Prince in the club","Send It Up","send it up"
9,26,"She say ""Can you get my friends in the club?""","Send It Up","send it up"
9,27,"I say ""Can you get my Benz in the club?""","Send It Up","send it up"
9,28,"If not, treat your friends like my BenzPark they ass outside 'til the evenin' end","Send It Up","send it up"
9,29,"When I go raw, I like to leave it in","Send It Up","send it up"
9,30,"When I wake up, I like to go again","Send It Up","send it up"
9,31,"When I go to work, she gotta call it in","Send It Up","send it up"
9,32,"She can't go to work, same clothes again","Send It Up","send it up"
9,33,"And her heart colder than the souls of men","Send It Up","send it up"
9,34,"Louboutin on the toes again","Send It Up","send it up"
9,35,"Tight dress dancin' close to him","Send It Up","send it up"
9,36,"Yeezus just rose again","Send It Up","send it up"
9,37,"We can send this bitch up, it can go down","Send It Up","send it up"
9,38,"We can send this bitch up, it can go down","Send It Up","send it up"
9,39,"We can send this bitch up, it can go down","Send It Up","send it up"
9,40,"We can send this bitch up, it can go down","Send It Up","send it up"
9,41,"Memories don't live like people do","Send It Up","send it up"
9,42,"They always 'member you","Send It Up","send it up"
9,43,"Whether things are good or bad","Send It Up","send it up"
9,44,"It's just the memories that you have","Send It Up","send it up"
9,45,"Memories don't live like people do","Send It Up","send it up"
9,46,"They always 'member you","Send It Up","send it up"
9,47,"Whether things are good or bad","Send It Up","send it up"
9,48,"It's just the memories that you have","Send It Up","send it up"
10,1,"B-B-B-B-Bound to fall in love","Bound 2","bound 2"
10,2,"Bound to fall in love","Bound 2","bound 2"
10,3,"Uh-huh, honey","Bound 2","bound 2"
10,4,"All them other niggas lame, and you know it now","Bound 2","bound 2"
10,5,"When a real nigga hold you down, you s'posed to drown","Bound 2","bound 2"
10,6,"Bound to fall in love (Bound)","Bound 2","bound 2"
10,7,"B-B-B-B-Bound to fall in love (Bound)","Bound 2","bound 2"
10,8,"Uh-huh, honey","Bound 2","bound 2"
10,9,"What you doin' in the club on a Thursday?","Bound 2","bound 2"
10,10,"She say she only here for her girl birthday","Bound 2","bound 2"
10,11,"They ordered champagne but still look thirsty","Bound 2","bound 2"
10,12,"Rock Forever 21 but just turned thirty","Bound 2","bound 2"
10,13,"I know I got a bad reputation","Bound 2","bound 2"
10,14,"Walking-round-always-mad reputation","Bound 2","bound 2"
10,15,"Leave-a-pretty-girl-sad reputation","Bound 2","bound 2"
10,16,"Start a Fight Club, Brad reputation","Bound 2","bound 2"
10,17,"I turnt the nightclub out of the basement","Bound 2","bound 2"
10,18,"I'll turn the plane around, your ass keep complainin'","Bound 2","bound 2"
10,19,"How you gon' be mad on vacation?","Bound 2","bound 2"
10,20,"Dutty wining 'round all these Jamaicans","Bound 2","bound 2"
10,21,"Uh, this that prom shit","Bound 2","bound 2"
10,22,"This that what-we-do-don't-tell-your-mom shit","Bound 2","bound 2"
10,23,"This that red-cup-all-on-the-lawn shit","Bound 2","bound 2"
10,24,"Got a fresh cut, straight out the salon, bitch","Bound 2","bound 2"
10,25,"I know you're tired of lovin', of lovin'","Bound 2","bound 2"
10,26,"With nobody to love, nobody, nobody (Uh-huh, honey)","Bound 2","bound 2"
10,27,"Close your eyes and let the word paint a thousand pictures","Bound 2","bound 2"
10,28,"One good girl is worth a thousand bitches","Bound 2","bound 2"
10,29,"Bound (Bound to fall in love)","Bound 2","bound 2"
10,30,"Bound (Bound to fall in love)","Bound 2","bound 2"
10,31,"Uh-huh, honey","Bound 2","bound 2"
10,32,"I wanna fuck you hard on the sink","Bound 2","bound 2"
10,33,"After that, give you somethin' to drink","Bound 2","bound 2"
10,34,"Step back, can't get spunk on the mink","Bound 2","bound 2"
10,35,"I mean damn, what would Jeromey Romey Romey Rome think?","Bound 2","bound 2"
10,36,"Hey, you remember where we first met?","Bound 2","bound 2"
10,37,"Okay, I don't remember where we first met","Bound 2","bound 2"
10,38,"But hey, admittin' is the first step","Bound 2","bound 2"
10,39,"And hey, you know ain't nobody perfect","Bound 2","bound 2"
10,40,"And I know, with the hoes I got the worst rep","Bound 2","bound 2"
10,41,"But hey, their backstroke I'm tryna perfect","Bound 2","bound 2"
10,42,"And hey, ayo, we made it: Thanksgivin'So hey, maybe we can make it to Christmas","Bound 2","bound 2"
10,43,"She asked me what I wished for on my wishlist","Bound 2","bound 2"
10,44,"Have you ever asked your bitch for other bitches?","Bound 2","bound 2"
10,45,"Maybe we could still make it to the church steps","Bound 2","bound 2"
10,46,"But first, you gon' remember how to forget","Bound 2","bound 2"
10,47,"After all these long-ass verses","Bound 2","bound 2"
10,48,"I'm tired, you tired, Jesus wept","Bound 2","bound 2"
10,49,"I know you're tired of lovin', of lovin'","Bound 2","bound 2"
10,50,"With nobody to love, nobody, nobody","Bound 2","bound 2"
10,51,"So just grab somebody, no leavin' this party","Bound 2","bound 2"
10,52,"With nobody to love, nobody, nobody","Bound 2","bound 2"
10,53,"Uh-huh, honey","Bound 2","bound 2"
10,54,"Jerome's in the house, watch your mouth","Bound 2","bound 2"
10,55,"Jerome's in the house, watch your mouth","Bound 2","bound 2"
10,56,"Bound to fall in love","Bound 2","bound 2"
10,57,"BoundBound to fall in love","Bound 2","bound 2"
1,1,"Why would she make calls out the blue?","Say You Will","say you will"
1,2,"Now I'm awake, sleep (Less in June) or (Missing you)","Say You Will","say you will"
1,3,"Hey, hey, hey, hey","Say You Will","say you will"
1,4,"Don't say you will, unless you will","Say You Will","say you will"
1,5,"Hey, hey, hey, hey","Say You Will","say you will"
1,6,"Don't say you will, then play you will, I pray you will","Say You Will","say you will"
1,7,"Mrs. So Fly crash-lands in my room","Say You Will","say you will"
1,8,"Can't waste no time, she might leave soon","Say You Will","say you will"
1,9,"Hey, hey, hey, hey","Say You Will","say you will"
1,10,"Don't say you will, you do","Say You Will","say you will"
1,11,"Hey, hey, hey, hey","Say You Will","say you will"
1,12,"Don't say you will, one day you will, I pray you will","Say You Will","say you will"
1,13,"When I grab your neck, I touch your soul","Say You Will","say you will"
1,14,"Take off your cool then lose control","Say You Will","say you will"
1,15,"Hey, hey, hey, hey","Say You Will","say you will"
1,16,"Don't say you will, you will, you will","Say You Will","say you will"
1,17,"Hey, hey, hey, hey","Say You Will","say you will"
1,18,"Don't say you will, if you will, I pray you will","Say You Will","say you will"
1,19,"I wish this song would really come true","Say You Will","say you will"
1,20,"I admit I still fantasize about you, about you","Say You Will","say you will"
1,21,"Hey, hey, hey, hey","Say You Will","say you will"
1,22,"Don't say you will, you will, you will","Say You Will","say you will"
1,23,"Hey, hey, hey, hey","Say You Will","say you will"
1,24,"Please say you will, for real, I pray you will","Say You Will","say you will"
2,1,"My friend showed me pictures of his kids","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,2,"And all I could show him was pictures of my cribs","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,3,"He said his daughter got a brand new report card, card","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,4,"And all I got was a brand new sports car, oh","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,5,"And my head keeps spinning","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,6,"Can't stop having these visions","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,7,"I gotta get with it (Ooh, ooh, oooh)","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,8,"And my head keeps spinning","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,9,"I can't stop having these visions","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,10,"I gotta get with it (Ooh, ooh, oooh)","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,11,"Dad cracked a joke, all the kids laughed","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,12,"But I couldn't hear him all the way in first class","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,13,"Chased the good life my whole life long","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,14,"Look back on my life and my life gone","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,15,"Where did I go wrong?","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,16,"And my head keeps spinning","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,17,"Can't stop having these visions","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,18,"I gotta get with it (Ooh, ooh, oooh)","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,19,"And my head keeps spinning","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,20,"I can't stop having these visions","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,21,"I gotta get with it (Ooh, ooh, oooh)","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,22,"I've seen it, I've seen it before","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,23,"I've seen it, I've seen it before","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,24,"I've seen it, I've seen it before","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,25,"I've seen it, I've seen it before","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,26,"My god-sister getting married by the lake","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,27,"But I couldn't figure out who I'd wanna take","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,28,"Bad enough that I showed up late","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,29,"I had to leave 'fore they even cut the cake","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,30,"Welcome to heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,31,"And my head keeps spinning","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,32,"Can't stop having these visions","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
